,Date,Year,Temperature,PrecipIntensity,PrecipProbability,Pressure,Sunlight,DewPoint,Country,State
472,2/22/18,2018,43.15625,0.0007,0.04,1021.440417,0.875,32.87666667,Yolo,CA
473,2/23/18,2018,41.72875,2.50E-05,0.00125,1027.1875,1,21.85,Yolo,CA
474,2/24/18,2018,43.7875,0,0,1027.537391,0.958333333,29.4475,Yolo,CA
475,2/25/18,2018,49.02958333,0,0,1024.977083,1.041666667,33.03916667,Yolo,CA
476,2/26/18,2018,46.335,0.009783333,0.302083333,1015.268333,0.791666667,40.045,Yolo,CA
477,2/27/18,2018,46.77,1.25E-05,0.005833333,1016.12875,1.041666667,20.58291667,Yolo,CA
478,2/28/18,2018,45.63625,0.003091667,0.1425,1020.482083,1,36.71666667,Yolo,CA
479,03-01-2018,#VALUE!,49.05166667,0.053966667,0.724166667,1011.227917,0.75,44.73125,Yolo,CA
480,03-02-2018,#VALUE!,43.42916667,0.009320833,0.30625,1013.23375,0.833333333,38.5475,Yolo,CA
481,03-03-2018,#VALUE!,42.81041667,0.003920833,0.162916667,1016.700833,0.916666667,38.54166667,Yolo,CA
482,03-04-2018,#VALUE!,42.86666667,0.000145833,0.02125,1025.441667,0.958333333,36.7,Yolo,CA
483,03-05-2018,#VALUE!,46.40083333,0,0,1025.117917,1.208333333,34.59375,Yolo,CA
484,03-06-2018,#VALUE!,49.93291667,0,0,1020.195833,1.208333333,36.43791667,Yolo,CA
485,03-07-2018,#VALUE!,55.62875,3.33E-05,0.00375,1016.780417,1.208333333,40.05375,Yolo,CA
486,03-08-2018,#VALUE!,58.01916667,0.001783333,0.10625,1018.635417,1,48.81125,Yolo,CA
487,03-09-2018,#VALUE!,56.66916667,0,0,1015.544583,1.291666667,47.51,Yolo,CA
488,03-10-2018,#VALUE!,54.93958333,0,0,1013.975,1.125,47.86333333,Yolo,CA
489,03-11-2018,#VALUE!,56.2773913,0,0,1017.893478,1.434782609,46.00478261,Yolo,CA
490,03-12-2018,#VALUE!,60.19375,0.001283333,0.075416667,1016.100417,1.291666667,51.87125,Yolo,CA
491,3/13/18,2018,57.16166667,0.016091667,0.356666667,1012.61,0.958333333,52.36375,Yolo,CA
492,3/14/18,2018,50.19208333,0.006025,0.330416667,1014.93,1.083333333,44.91041667,Yolo,CA
493,3/15/18,2018,45.60291667,0.012229167,0.353333333,1014.902083,0.958333333,42.30791667,Yolo,CA
494,3/16/18,2018,48.90791667,0.005204167,0.1775,1011.801667,1.125,42.20041667,Yolo,CA
495,3/17/18,2018,46.4275,0.000479167,0.024583333,1016.197917,1.125,39.29625,Yolo,CA
496,3/18/18,2018,46.45541667,0,0,1021.755833,1.458333333,38.55375,Yolo,CA
497,3/19/18,2018,51.44666667,0,0,1019.787917,1.5,40.025,Yolo,CA
498,3/20/18,2018,52.15,0.009554167,0.307916667,1015.257083,1,45.60375,Yolo,CA
499,3/21/18,2018,56.89166667,0.027654167,0.63,1010.107917,1.041666667,54.58208333,Yolo,CA
500,3/22/18,2018,57.80583333,0.027208333,0.451666667,1009.7925,1.25,50.80125,Yolo,CA
501,3/23/18,2018,49.13458333,0,0,1021.25375,1.416666667,38.79,Yolo,CA
502,3/24/18,2018,49.33833333,0.001125,0.0675,1017.8975,1.333333333,40.20333333,Yolo,CA
503,3/25/18,2018,48.27208333,2.92E-05,0.001666667,1020.1625,1.5,37.06166667,Yolo,CA
504,3/26/18,2018,53.33291667,0,0,1021.671667,1.75,34.12625,Yolo,CA
505,3/27/18,2018,61.63875,0,0,1022.200435,1.75,38.975,Yolo,CA
506,3/28/18,2018,64.10458333,0,0,1019.937083,1.791666667,45.98041667,Yolo,CA
507,3/29/18,2018,66.935,0,0,1017.885417,1.791666667,46.395,Yolo,CA
508,3/30/18,2018,65.17708333,0,0,1017.485417,1.791666667,49.87166667,Yolo,CA
509,3/31/18,2018,64.1425,0,0,1015.4725,1.833333333,50.64583333,Yolo,CA
510,04-01-2018,#VALUE!,62.61958333,0,0,1012.2725,1.833333333,48.50541667,Yolo,CA
511,04-02-2018,#VALUE!,61.73625,2.92E-05,0.0025,1010.968333,1.833333333,46.27375,Yolo,CA
512,04-03-2018,#VALUE!,61.38416667,0,0,1014.129583,1.833333333,40.75833333,Yolo,CA
513,04-04-2018,#VALUE!,60.62625,0,0,1016.378333,1.875,45.29125,Yolo,CA
514,04-05-2018,#VALUE!,57.27375,0.0060125,0.195416667,1017.455,1.625,44.52916667,Yolo,CA
515,04-06-2018,#VALUE!,57.225,0.0381875,0.862083333,1013.975833,1.166666667,55.77583333,Yolo,CA
516,04-07-2018,#VALUE!,60.68458333,0.011829167,0.331666667,1014.365417,1.5,53.005,Yolo,CA
517,04-08-2018,#VALUE!,57.23583333,0,0,1021.074167,2,46.19458333,Yolo,CA
518,04-09-2018,#VALUE!,61.49291667,0,0,1017.631667,2.041666667,49.69333333,Yolo,CA
519,04-10-2018,#VALUE!,62.21916667,0,0,1016.77875,1.833333333,51.83791667,Yolo,CA
520,04-11-2018,#VALUE!,52.80166667,0.003120833,0.101666667,1015.542917,2,44.74583333,Yolo,CA
521,04-12-2018,#VALUE!,51.655,3.33E-05,0.00375,1023.22125,1.916666667,37.99875,Yolo,CA
522,4/13/18,2018,57.05958333,0,0,1027.989583,2.208333333,40.18458333,Yolo,CA
523,4/14/18,2018,61.73,0,0,1023.4625,2.208333333,47.56291667,Yolo,CA
524,4/15/18,2018,55.94583333,0.000891667,0.055416667,1013.975417,2.166666667,43.38833333,Yolo,CA
525,4/16/18,2018,47.55,0.008591667,0.290416667,1016.199583,1.541666667,42.05583333,Yolo,CA
526,4/17/18,2018,50.06708333,8.33E-06,0.001666667,1024.4425,1.833333333,39.90791667,Yolo,CA
527,4/18/18,2018,52.54125,1.67E-05,0.001666667,1018.185,2,39.87708333,Yolo,CA
528,4/19/18,2018,56.12625,0,0,1017.1675,2.25,38.44083333,Yolo,CA
529,4/20/18,2018,63.52791667,0,0,1019.634167,2.333333333,44.32125,Yolo,CA
530,4/21/18,2018,65.61375,0,0,1018.424167,2.333333333,50.26208333,Yolo,CA
531,4/22/18,2018,68.55,0,0,1014.00875,2.333333333,51.43958333,Yolo,CA
532,4/23/18,2018,69.77125,0,0,1013.76,2.333333333,48.38333333,Yolo,CA
533,4/24/18,2018,65.79291667,0,0,1014.1725,2.375,50.96,Yolo,CA
534,4/25/18,2018,63.3325,0,0,1015.12125,2.416666667,48.98625,Yolo,CA
535,4/26/18,2018,60.045,0,0,1013.875833,2.416666667,46.99291667,Yolo,CA
536,4/27/18,2018,57.99416667,0,0,1017.545833,1.875,44.93583333,Yolo,CA
537,4/28/18,2018,56.42208333,0,0,1017.684583,1.5,44.8,Yolo,CA
538,4/29/18,2018,56.805,0,0,1017.022083,1.875,45.445,Yolo,CA
539,4/30/18,2018,57.57083333,1.25E-05,0.000833333,1014.837083,2.333333333,46.98875,Yolo,CA
540,05-01-2018,#VALUE!,62.0675,0,0,1009.61375,2.458333333,44.00166667,Yolo,CA
541,05-02-2018,#VALUE!,62.46041667,0,0,1013.470417,2.5,48.32708333,Yolo,CA
542,05-03-2018,#VALUE!,61.56625,0,0,1020.419583,2.5,50.40375,Yolo,CA
543,05-04-2018,#VALUE!,66.4,0,0,1021.01625,2.541666667,49.88041667,Yolo,CA
544,05-05-2018,#VALUE!,65.34666667,0,0,1015.648333,2.458333333,49.6225,Yolo,CA
545,05-06-2018,#VALUE!,62.14083333,0,0,1016.04125,2.5,47.95458333,Yolo,CA
546,05-07-2018,#VALUE!,67.95666667,0,0,1017.534167,2.541666667,50.61208333,Yolo,CA
547,05-08-2018,#VALUE!,69.14458333,0,0,1015.652917,2.541666667,52.175,Yolo,CA
548,05-09-2018,#VALUE!,66.55416667,0,0,1015.457083,2.541666667,52.00541667,Yolo,CA
549,05-10-2018,#VALUE!,67.00875,0,0,1012.142917,2.541666667,51.89375,Yolo,CA
550,05-11-2018,#VALUE!,69.09083333,0,0,1008.669583,2.625,41.02666667,Yolo,CA
551,05-12-2018,#VALUE!,69.65875,0,0,1009.485417,2.583333333,42.78791667,Yolo,CA
552,5/13/18,2018,62.18333333,0,0,1013.195417,2.666666667,49.19458333,Yolo,CA
553,5/14/18,2018,61.40208333,0,0,1013.118333,2.666666667,50.2225,Yolo,CA
554,5/15/18,2018,61.53125,0,0,1014.653333,2.666666667,49.37041667,Yolo,CA
555,5/16/18,2018,59.35458333,0.001654167,0.082916667,1016.82125,1.958333333,49.44958333,Yolo,CA
556,5/17/18,2018,63.95083333,0,0,1014.8475,2.666666667,51.47375,Yolo,CA
557,5/18/18,2018,65.49458333,0,0,1012.60625,2.708333333,53.62083333,Yolo,CA
558,5/19/18,2018,63.13958333,0,0,1011.310833,2.708333333,50.02875,Yolo,CA
559,5/20/18,2018,60.8025,0,0,1011.775,2.625,49.42791667,Yolo,CA
560,5/21/18,2018,64.13416667,0,0,1009.110833,2.708333333,50.96083333,Yolo,CA
561,5/22/18,2018,63.27958333,2.92E-05,0.0025,1009.5925,2.75,52.45833333,Yolo,CA
562,5/23/18,2018,60.67791667,0,0,1012.005,2.5,51.40541667,Yolo,CA
563,5/24/18,2018,60.58125,0,0,1015.0375,2.75,50.04375,Yolo,CA
564,5/25/18,2018,58.31375,0.002666667,0.139166667,1017.99375,1.416666667,50.64416667,Yolo,CA
565,5/26/18,2018,62.66291667,0.000125,0.0125,1016.662917,1.625,52.705,Yolo,CA
566,5/27/18,2018,70.29875,0,0,1013.20625,2.833333333,52.24125,Yolo,CA
567,5/28/18,2018,77.32416667,0,0,1011.448333,2.833333333,52.39875,Yolo,CA
568,5/29/18,2018,77.87916667,0,0,1006.767083,2.833333333,53.08208333,Yolo,CA
569,5/30/18,2018,63.34666667,0,0,1006.183333,2.666666667,47.22791667,Yolo,CA
570,5/31/18,2018,60.65333333,0,0,1011.988333,2.458333333,44.75333333,Yolo,CA
571,06-01-2018,#VALUE!,67.505,0,0,1016.384783,2.875,46.81125,Yolo,CA
572,06-02-2018,#VALUE!,76.76458333,0,0,1013.620435,2.875,48.03875,Yolo,CA
573,06-03-2018,#VALUE!,80.18541667,0,0,1010.387826,2.875,52.80166667,Yolo,CA
574,06-04-2018,#VALUE!,73.89708333,0,0,1009.685417,2.875,47.93791667,Yolo,CA
575,06-05-2018,#VALUE!,67.74833333,0,0,1010.1025,2.875,47.34166667,Yolo,CA
576,06-06-2018,#VALUE!,65.42541667,0,0,1009.92375,2.791666667,50.3375,Yolo,CA
577,06-07-2018,#VALUE!,66.6175,0,0,1013.35625,2.875,50.84541667,Yolo,CA
578,06-08-2018,#VALUE!,70.05166667,0,0,1014.705833,2.875,48.30833333,Yolo,CA
579,06-09-2018,#VALUE!,67.77166667,0,0,1015.632917,2.75,45.24791667,Yolo,CA
580,06-10-2018,#VALUE!,66.6275,0,0,1016.77625,2.958333333,37.1875,Yolo,CA
581,06-11-2018,#VALUE!,72.08666667,0,0,1011.989583,2.958333333,47.17541667,Yolo,CA
582,06-12-2018,#VALUE!,78.715,0,0,1008.265,2.958333333,51.69166667,Yolo,CA
583,6/13/18,2018,77.7275,0,0,1006.77,2.958333333,53.345,Yolo,CA
584,6/14/18,2018,72.265,0,0,1006.230833,2.958333333,51.93916667,Yolo,CA
585,6/15/18,2018,67.90083333,0,0,1004.535417,2.958333333,51.92458333,Yolo,CA
586,6/16/18,2018,64.50291667,0,0,1004.284167,2.818181818,51.60666667,Yolo,CA
587,6/17/18,2018,63.91458333,0,0,1010.795833,2.541666667,50.72833333,Yolo,CA
588,6/18/18,2018,70.49958333,0,0,1014.540833,2.958333333,52.84125,Yolo,CA
589,6/19/18,2018,73.04375,0,0,1013.943478,2.5,53.91666667,Yolo,CA
590,6/20/18,2018,69.85375,0,0,1013.05125,2.958333333,51.28666667,Yolo,CA
591,6/21/18,2018,72.22,0,0,1013.4075,2.958333333,49.81333333,Yolo,CA
592,6/22/18,2018,80.91772727,0,0,1010.605455,2.65,51.44772727,Yolo,CA
593,6/23/18,2018,85.06652174,0,0,1006.547826,2.826086957,48.00869565,Yolo,CA
594,6/24/18,2018,76.7726087,9.13E-05,0.005652174,1007.213913,2.272727273,52.65130435,Yolo,CA
595,6/25/18,2018,69.05625,0,0,1011.366667,2.958333333,54.31916667,Yolo,CA
596,6/26/18,2018,71.93208333,0,0,1011.521667,2.916666667,52.74583333,Yolo,CA
597,6/27/18,2018,68.08666667,0,0,1010.857083,2.916666667,52.38125,Yolo,CA
598,6/28/18,2018,70.08434783,0,0,1010.775217,2.913043478,50.5826087,Yolo,CA
599,6/29/18,2018,76.88041667,0,0,1010.132917,2.916666667,50.20166667,Yolo,CA
600,6/30/18,2018,84.08208333,0,0,1009.632609,2.916666667,48.72666667,Yolo,CA
601,02-01-2015,#VALUE!,52.63875,1.25E-05,0.009583333,1020.203333,0.625,46.03,Stanislaus,CA
602,02-02-2015,#VALUE!,54.2025,0,0,1020.635833,0.625,47.12583333,Stanislaus,CA
603,02-03-2015,#VALUE!,55.45791667,0,0,1019.577083,0.666666667,49.18583333,Stanislaus,CA
604,02-04-2015,#VALUE!,56.20208333,0.00015,0.021666667,1017.55625,0.75,49.92041667,Stanislaus,CA
605,02-05-2015,#VALUE!,53.54708333,4.17E-05,0.007083333,1014.997917,0.708333333,48.75,Stanislaus,CA
606,02-06-2015,#VALUE!,62.78125,0.007941667,0.170833333,1012.716667,0.666666667,46.76333333,Stanislaus,CA
607,02-07-2015,#VALUE!,61.50708333,0.008166667,0.283333333,1017.060833,0.625,57.73083333,Stanislaus,CA
608,02-08-2015,#VALUE!,61.97833333,0.020395833,0.395,1015.265833,0.666666667,58.02291667,Stanislaus,CA
609,02-09-2015,#VALUE!,61.01416667,2.50E-05,0.001666667,1021.73375,0.833333333,51.24125,Stanislaus,CA
610,02-10-2015,#VALUE!,54.12083333,7.08E-05,0.01375,1021.092917,0.833333333,46.24875,Stanislaus,CA
611,02-11-2015,#VALUE!,54.11958333,0,0,1021.062083,0.833333333,46.41375,Stanislaus,CA
612,02-12-2015,#VALUE!,57.0475,0,0,1021.937083,0.833333333,49.59,Stanislaus,CA
613,2/13/15,2015,58.73958333,2.08E-05,0.0025,1019.688333,0.833333333,50.53875,Stanislaus,CA
614,2/14/15,2015,59.23083333,2.50E-05,0.004166667,1018.339583,0.833333333,51.39708333,Stanislaus,CA
615,2/15/15,2015,58.27125,1.67E-05,0.002083333,1016.479167,0.875,49.85041667,Stanislaus,CA
616,2/16/15,2015,58.76833333,0,0,1015.389167,0.875,51.78083333,Stanislaus,CA
617,2/17/15,2015,55.22208333,3.33E-05,0.008333333,1018.519167,0.791666667,50.84833333,Stanislaus,CA
618,2/18/15,2015,54.99041667,2.50E-05,0.004166667,1021.144583,0.916666667,49.89541667,Stanislaus,CA
619,2/19/15,2015,53.18708333,7.92E-05,0.012083333,1019.767083,0.708333333,50.90791667,Stanislaus,CA
620,2/20/15,2015,53.90041667,8.33E-06,0.002083333,1016.795417,0.75,50.89166667,Stanislaus,CA
621,2/21/15,2015,53.13708333,0,0,1013.140417,0.75,49.02916667,Stanislaus,CA
622,2/22/15,2015,51.34583333,0.0042375,0.097916667,1010.275833,0.791666667,45.2225,Stanislaus,CA
623,2/23/15,2015,49.63083333,5.83E-05,0.00875,1016.762083,0.875,37.15416667,Stanislaus,CA
624,2/24/15,2015,50.72583333,0,0,1025.639167,1.041666667,32,Stanislaus,CA
625,2/25/15,2015,51.67791667,0,0,1022.765,1.083333333,39.30875,Stanislaus,CA
626,2/26/15,2015,55.43166667,0,0,1015.21625,1.083333333,43.63041667,Stanislaus,CA
627,2/27/15,2015,55.05333333,0,0,1009.0275,0.875,44.78083333,Stanislaus,CA
628,2/28/15,2015,52.14416667,1.67E-05,0.004166667,1008.742083,0.75,42.96833333,Stanislaus,CA
629,03-01-2015,#VALUE!,51.67583333,4.58E-05,0.004583333,1013.742083,1.208333333,42.04208333,Stanislaus,CA
630,03-02-2015,#VALUE!,52.54208333,0.000158333,0.014583333,1010.99125,1,43.29958333,Stanislaus,CA
631,03-03-2015,#VALUE!,52.35833333,0,0,1015.475,1.208333333,42.48791667,Stanislaus,CA
632,03-04-2015,#VALUE!,53.79708333,0,0,1019.85125,1.25,39.41625,Stanislaus,CA
633,03-05-2015,#VALUE!,55.24625,0,0,1025.460833,1.25,39.14,Stanislaus,CA
634,03-06-2015,#VALUE!,56.67083333,0,0,1023.45875,1.291666667,41.24041667,Stanislaus,CA
635,03-07-2015,#VALUE!,58.99416667,0,0,1018.494167,1.333333333,43.93583333,Stanislaus,CA
636,03-08-2015,#VALUE!,60.39652174,0,0,1016.804348,1.391304348,47.64478261,Stanislaus,CA
637,03-09-2015,#VALUE!,61.255,0,0,1014.87375,1.375,48.76416667,Stanislaus,CA
638,03-10-2015,#VALUE!,62.66791667,0,0,1013.4775,1.333333333,51.08708333,Stanislaus,CA
639,03-11-2015,#VALUE!,61.525,0.0067625,0.189166667,1019.212083,1.041666667,54.22708333,Stanislaus,CA
640,03-12-2015,#VALUE!,61.88541667,0,0,1022.334583,1.375,51.38208333,Stanislaus,CA
641,3/13/15,2015,64.80333333,0,0,1020.310833,1.416666667,52.94041667,Stanislaus,CA
642,3/14/15,2015,70.30583333,0,0,1017.669167,1.416666667,56.12208333,Stanislaus,CA
643,3/15/15,2015,69.17333333,0,0,1016.026667,1.416666667,49.30583333,Stanislaus,CA
644,3/16/15,2015,62.85791667,0,0,1016.166667,1.416666667,48.39,Stanislaus,CA
645,3/17/15,2015,64.52125,0,0,1016.707917,1.5,48.99583333,Stanislaus,CA
646,3/18/15,2015,62.31166667,0,0,1016.035417,1.541666667,46.01791667,Stanislaus,CA
647,3/19/15,2015,64.53041667,0,0,1016.340833,1.625,46.94916667,Stanislaus,CA
648,3/20/15,2015,63.11625,0,0,1018.132917,1.541666667,46.61791667,Stanislaus,CA
649,3/21/15,2015,63.72875,0,0,1019.4175,1.625,48.76791667,Stanislaus,CA
650,3/22/15,2015,63.40833333,0,0,1019.965,1.583333333,51.06541667,Stanislaus,CA
651,3/23/15,2015,60.33708333,0.000120833,0.015416667,1023.715,1.416666667,47.72541667,Stanislaus,CA
652,3/24/15,2015,60.42541667,0,0,1023.755,1.5,48.38,Stanislaus,CA
653,3/25/15,2015,64.04791667,0,0,1021.745,1.75,48.82833333,Stanislaus,CA
654,3/26/15,2015,68.33916667,0,0,1019.732083,1.791666667,50.85625,Stanislaus,CA
655,3/27/15,2015,69.73958333,0,0,1018.377917,1.791666667,52.1075,Stanislaus,CA
656,3/28/15,2015,66.66083333,0,0,1018.83875,1.833333333,47.00625,Stanislaus,CA
657,3/29/15,2015,67.63125,0,0,1017.083333,1.833333333,44.94041667,Stanislaus,CA
658,3/30/15,2015,67.77625,0,0,1015.4275,1.833333333,46.0525,Stanislaus,CA
659,3/31/15,2015,63.64833333,0,0,1018.195833,1.833333333,43.675,Stanislaus,CA
660,04-01-2015,#VALUE!,59.33791667,0,0,1019.055417,1.875,34.34541667,Stanislaus,CA
661,04-02-2015,#VALUE!,59.94583333,0,0,1019.67125,1.958333333,33.16,Stanislaus,CA
662,04-03-2015,#VALUE!,61.48041667,0,0,1020.320417,2,34.29875,Stanislaus,CA
663,04-04-2015,#VALUE!,59.33083333,0,0,1015.88875,2,37.15333333,Stanislaus,CA
664,04-05-2015,#VALUE!,54.58291667,0,0,1012.696667,1.583333333,40.22791667,Stanislaus,CA
665,04-06-2015,#VALUE!,54.97291667,0,0,1013.571667,2,36.88583333,Stanislaus,CA
666,04-07-2015,#VALUE!,53.17791667,0.0186875,0.31,1012.294583,1.416666667,43.1975,Stanislaus,CA
667,04-08-2015,#VALUE!,54.95875,0.000270833,0.041666667,1019.824583,1.625,43.14958333,Stanislaus,CA
668,04-09-2015,#VALUE!,57.60208333,0,0,1016.148333,2.083333333,43.38166667,Stanislaus,CA
669,04-10-2015,#VALUE!,61.89208333,0,0,1015.31625,2.125,44.80208333,Stanislaus,CA
670,04-11-2015,#VALUE!,62.71791667,0,0,1015.795833,2.125,42.6325,Stanislaus,CA
671,04-12-2015,#VALUE!,65.12083333,0,0,1015.177083,2.166666667,45.79875,Stanislaus,CA
672,4/13/15,2015,64.315,0,0,1016.053043,2.166666667,45.36291667,Stanislaus,CA
673,4/14/15,2015,58.35416667,0,0,1023.234583,2.166666667,32.56958333,Stanislaus,CA
674,4/15/15,2015,61.56791667,0,0,1018.872917,2.208333333,33.09833333,Stanislaus,CA
675,4/16/15,2015,64.8325,0,0,1015.838333,2.25,36.40958333,Stanislaus,CA
676,4/17/15,2015,68.31208333,0,0,1016.584167,2.25,39.20875,Stanislaus,CA
677,4/18/15,2015,68.99083333,0,0,1014.21625,2.208333333,43.45791667,Stanislaus,CA
678,4/19/15,2015,69.39916667,0,0,1011.1875,2.291666667,49.45,Stanislaus,CA
679,4/20/15,2015,66.39458333,0,0,1008.918333,2.333333333,51.075,Stanislaus,CA
680,4/21/15,2015,61.94416667,0,0,1009.21625,2.291666667,49.95708333,Stanislaus,CA
681,4/22/15,2015,62.93041667,0,0,1010.252917,2.166666667,50.68791667,Stanislaus,CA
682,4/23/15,2015,65.08541667,0,0,1009.43875,2.416666667,51.19958333,Stanislaus,CA
683,4/24/15,2015,62.53958333,0,0,1013.102917,2.291666667,43.00458333,Stanislaus,CA
684,4/25/15,2015,60.83125,0.011804167,0.254166667,1013.411667,1.791666667,49.78416667,Stanislaus,CA
685,4/26/15,2015,63.49416667,0,0,1017.150417,2.5,45.2125,Stanislaus,CA
686,4/27/15,2015,70.59625,0,0,1014.684167,2.5,50.87791667,Stanislaus,CA
687,4/28/15,2015,72.63666667,0,0,1014.169167,2.5,50.79833333,Stanislaus,CA
688,4/29/15,2015,70.31208333,0,0,1013.14625,2.5,49.97583333,Stanislaus,CA
689,4/30/15,2015,73.64208333,0,0,1009.847083,2.5,47.37208333,Stanislaus,CA
690,05-01-2015,#VALUE!,77.32666667,0,0,1008.8,2.5,45.81333333,Stanislaus,CA
691,05-02-2015,#VALUE!,73.5825,0,0,1008.96125,2.5,45.75875,Stanislaus,CA
692,05-03-2015,#VALUE!,67.24708333,0,0,1009.422917,2.541666667,48.23666667,Stanislaus,CA
693,05-04-2015,#VALUE!,63.39333333,0,0,1011.671667,2.5,48.31,Stanislaus,CA
694,05-05-2015,#VALUE!,63.23333333,0,0,1011.6275,2.583333333,45.61916667,Stanislaus,CA
695,05-06-2015,#VALUE!,63.09125,0,0,1009.297917,2.583333333,44.67958333,Stanislaus,CA
696,05-07-2015,#VALUE!,58.04875,0.0039375,0.132916667,1006.852917,1.75,44.9575,Stanislaus,CA
697,05-08-2015,#VALUE!,60.48208333,0.00015,0.024583333,1011.2825,2.083333333,47.72625,Stanislaus,CA
698,05-09-2015,#VALUE!,64.36083333,0,0,1016.373333,2.541666667,49.86708333,Stanislaus,CA
699,05-10-2015,#VALUE!,66.91375,0,0,1015.1225,2.583333333,47.7975,Stanislaus,CA
700,05-11-2015,#VALUE!,63.68916667,0,0,1011.50375,2.666666667,44.63958333,Stanislaus,CA
701,05-12-2015,#VALUE!,59.90833333,0,0,1011.779167,2.666666667,39.69,Stanislaus,CA
702,5/13/15,2015,60.84125,0,0,1012.565833,2.583333333,40.73125,Stanislaus,CA
703,5/14/15,2015,59.01375,0.0012375,0.07,1009.859167,1.791666667,47.67333333,Stanislaus,CA
704,5/15/15,2015,61.90583333,0,0,1011.444167,2.166666667,47.41708333,Stanislaus,CA
705,5/16/15,2015,63.24166667,0,0,1013.834583,2.75,45.50333333,Stanislaus,CA
706,5/17/15,2015,61.58666667,0,0,1015.235417,2.541666667,48.0225,Stanislaus,CA
707,5/18/15,2015,62.09708333,0,0,1016.397917,2.416666667,47.80083333,Stanislaus,CA
708,5/19/15,2015,63.26541667,0,0,1016.23625,2.75,48.05458333,Stanislaus,CA
709,5/20/15,2015,63.24625,0,0,1012.575833,2.666666667,48.90916667,Stanislaus,CA
710,5/21/15,2015,62.70125,0,0,1012.786667,1.916666667,49.58916667,Stanislaus,CA
711,5/22/15,2015,64.27666667,0,0,1014.902083,2.208333333,50.38833333,Stanislaus,CA
712,5/23/15,2015,65.35958333,0,0,1016.310417,2.5,51.00208333,Stanislaus,CA
713,5/24/15,2015,67.98333333,0,0,1013.395833,2.75,51.36875,Stanislaus,CA
714,5/25/15,2015,67.26791667,0,0,1012.077083,2.791666667,51.94541667,Stanislaus,CA
715,5/26/15,2015,66.37375,0,0,1013.294583,2.791666667,51.52833333,Stanislaus,CA
716,5/27/15,2015,67.29208333,0,0,1013.820833,2.791666667,51.4375,Stanislaus,CA
717,5/28/15,2015,69.33208333,0,0,1013.81125,2.708333333,52.65333333,Stanislaus,CA
718,5/29/15,2015,72.79125,0,0,1012.178333,2.75,51.10916667,Stanislaus,CA
719,5/30/15,2015,74.73,0,0,1010.916667,2.75,51.78,Stanislaus,CA
720,5/31/15,2015,70.21708333,0,0,1010.737917,2.75,50.42583333,Stanislaus,CA
721,06-01-2015,#VALUE!,67.36875,0,0,1014.995,2.416666667,52.8525,Stanislaus,CA
722,06-02-2015,#VALUE!,70.16583333,0,0,1014.789583,2.875,53.37833333,Stanislaus,CA
723,06-03-2015,#VALUE!,68.64333333,0,0,1011.0675,2.833333333,48.82666667,Stanislaus,CA
724,06-04-2015,#VALUE!,69.13583333,0,0,1008.29375,2.833333333,50.92125,Stanislaus,CA
725,06-05-2015,#VALUE!,75.45375,0,0,1007.27875,2.833333333,53.69458333,Stanislaus,CA
726,06-06-2015,#VALUE!,75.48666667,0,0,1009.315417,2.875,55.12416667,Stanislaus,CA
727,06-07-2015,#VALUE!,78.08416667,0,0,1010.035833,2.875,56.02,Stanislaus,CA
728,06-08-2015,#VALUE!,87.70208333,0,0,1008.765417,2.875,56.52875,Stanislaus,CA
729,06-09-2015,#VALUE!,82.35375,0,0,1008.45625,2.708333333,57.50208333,Stanislaus,CA
730,06-10-2015,#VALUE!,74.11666667,0.000495833,0.067916667,1011.099167,1.833333333,61.91,Stanislaus,CA
731,06-11-2015,#VALUE!,78.69875,0,0,1009.329167,2.875,62.22458333,Stanislaus,CA
732,06-12-2015,#VALUE!,84.16333333,0,0,1006.9325,2.875,57.99583333,Stanislaus,CA
733,6/13/15,2015,83.0675,0,0,1004.869583,2.916666667,56.38833333,Stanislaus,CA
734,6/14/15,2015,75.69958333,0,0,1006.109583,2.916666667,53.17791667,Stanislaus,CA
735,6/15/15,2015,72.7575,0,0,1008.960833,2.916666667,50.37291667,Stanislaus,CA
736,6/16/15,2015,75.3175,0,0,1011.148333,2.875,52.21166667,Stanislaus,CA
737,6/17/15,2015,79.72291667,0,0,1010.471667,2.916666667,49.0675,Stanislaus,CA
738,6/18/15,2015,79.16291667,0,0,1012.062083,2.916666667,43.69541667,Stanislaus,CA
739,6/19/15,2015,78.09958333,0,0,1012.374167,2.916666667,43.16083333,Stanislaus,CA
740,6/20/15,2015,79.95666667,0,0,1009.995,2.916666667,46.43,Stanislaus,CA
741,6/21/15,2015,77.16083333,0,0,1012.252917,2.916666667,42.99833333,Stanislaus,CA
742,6/22/15,2015,74.79875,0,0,1014.094583,2.875,43.67458333,Stanislaus,CA
743,6/23/15,2015,77.13333333,0,0,1012.490417,2.916666667,49.73,Stanislaus,CA
744,6/24/15,2015,79.48166667,0,0,1010.479583,2.916666667,51.6425,Stanislaus,CA
745,6/25/15,2015,84.9925,0,0,1009.79375,2.916666667,55.515,Stanislaus,CA
746,6/26/15,2015,85.76833333,0,0,1010.29375,2.833333333,53.80875,Stanislaus,CA
747,6/27/15,2015,77.97208333,0,0,1012.589167,2.875,56.30666667,Stanislaus,CA
748,6/28/15,2015,78.10291667,0,0,1012.819167,2.956521739,59.49833333,Stanislaus,CA
